"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","success","test_part","correct_response","probe"
"2125","<img src= stimuli/temporalOrder/84.png width = '400' height = '251.57232704402514'><p>In which room was the object?</p><img src= stimuli/contextMemory/35.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/7.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/27.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","50","html-keyboard-response","294","1353952","0.0-3.0-3.72","","contextMemory","2","84"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","295","1354454","0.0-3.0-0.73","","fixation","",""
"5185","<img src= stimuli/temporalOrder/21.png width = '400' height = '251.57232704402514'><p>What came after this object?</p><img src= stimuli/temporalOrder/46.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/75.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/16.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","50","html-keyboard-response","296","1359640","0.0-3.0-1.73","","temporalOrder","2","21"
"null","","null","html-keyboard-response","297","1360142","0.0-3.0-2.73","","blank","",""
"1950","<img src= stimuli/temporalOrder/21.png width = '400' height = '251.57232704402514'><p>In which room was the object?</p><img src= stimuli/contextMemory/37.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/7.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/1.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","51","html-keyboard-response","298","1362094","0.0-3.0-3.73","","contextMemory","1","21"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","299","1362596","0.0-3.0-0.74","","fixation","",""
"4440","<img src= stimuli/temporalOrder/5.png width = '400' height = '251.57232704402514'><p>What came before this object?</p><img src= stimuli/temporalOrder/36.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/14.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/55.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","49","html-keyboard-response","300","1367038","0.0-3.0-1.74","","temporalOrder","1","5"
"null","","null","html-keyboard-response","301","1367540","0.0-3.0-2.74","","blank","",""
"1862","<img src= stimuli/temporalOrder/5.png width = '400' height = '251.57232704402514'><p>In which room was the object?</p><img src= stimuli/contextMemory/13.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/25.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/17.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","49","html-keyboard-response","302","1369404","0.0-3.0-3.74","","contextMemory","3","5"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","303","1369906","0.0-3.0-0.75","","fixation","",""
"7142","<img src= stimuli/temporalOrder/75.png width = '400' height = '251.57232704402514'><p>What came after this object?</p><img src= stimuli/temporalOrder/56.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/54.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/43.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","51","html-keyboard-response","304","1377050","0.0-3.0-1.75","","temporalOrder","2","75"
"null","","null","html-keyboard-response","305","1377552","0.0-3.0-2.75","","blank","",""
"1750","<img src= stimuli/temporalOrder/75.png width = '400' height = '251.57232704402514'><p>In which room was the object?</p><img src= stimuli/contextMemory/16.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/25.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/38.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","50","html-keyboard-response","306","1379304","0.0-3.0-3.75","","contextMemory","3","75"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","307","1379806","0.0-3.0-0.76","","fixation","",""
"3539","<img src= stimuli/temporalOrder/78.png width = '400' height = '251.57232704402514'><p>What came before this object?</p><img src= stimuli/temporalOrder/61.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/42.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/29.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","51","html-keyboard-response","308","1383347","0.0-3.0-1.76","","temporalOrder","2","78"
"null","","null","html-keyboard-response","309","1383849","0.0-3.0-2.76","","blank","",""
"4239","<img src= stimuli/temporalOrder/78.png width = '400' height = '251.57232704402514'><p>In which room was the object?</p><img src= stimuli/contextMemory/44.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/43.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/3.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","49","html-keyboard-response","310","1388089","0.0-3.0-3.76","","contextMemory","1","78"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","311","1388591","0.0-3.0-0.77","","fixation","",""
"2956","<img src= stimuli/temporalOrder/30.png width = '400' height = '251.57232704402514'><p>What came after this object?</p><img src= stimuli/temporalOrder/43.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/72.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/87.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","50","html-keyboard-response","312","1391549","0.0-3.0-1.77","","temporalOrder","2","30"
"null","","null","html-keyboard-response","313","1392050","0.0-3.0-2.77","","blank","",""
"5122","<img src= stimuli/temporalOrder/30.png width = '400' height = '251.57232704402514'><p>In which room was the object?</p><img src= stimuli/contextMemory/12.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/14.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/16.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","50","html-keyboard-response","314","1397173","0.0-3.0-3.77","","contextMemory","2","30"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","315","1397676","0.0-3.0-0.78","","fixation","",""
"5124","<img src= stimuli/temporalOrder/36.png width = '400' height = '251.57232704402514'><p>What came before this object?</p><img src= stimuli/temporalOrder/17.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/33.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/67.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","49","html-keyboard-response","316","1402801","0.0-3.0-1.78","","temporalOrder","1","36"
"null","","null","html-keyboard-response","317","1403303","0.0-3.0-2.78","","blank","",""
"5644","<img src= stimuli/temporalOrder/36.png width = '400' height = '251.57232704402514'><p>In which room was the object?</p><img src= stimuli/contextMemory/15.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/17.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/10.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","50","html-keyboard-response","318","1408948","0.0-3.0-3.78","","contextMemory","2","36"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","319","1409450","0.0-3.0-0.79","","fixation","",""
"8765.000000000233","<img src= stimuli/temporalOrder/29.png width = '400' height = '251.57232704402514'><p>What came after this object?</p><img src= stimuli/temporalOrder/80.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/38.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/45.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","49","html-keyboard-response","320","1418217","0.0-3.0-1.79","","temporalOrder","1","29"
"null","","null","html-keyboard-response","321","1418719","0.0-3.0-2.79","","blank","",""
"2216","<img src= stimuli/temporalOrder/29.png width = '400' height = '251.57232704402514'><p>In which room was the object?</p><img src= stimuli/contextMemory/26.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/19.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/21.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","50","html-keyboard-response","322","1420937","0.0-3.0-3.79","","contextMemory","3","29"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","323","1421438","0.0-3.0-0.80","","fixation","",""
"4572","<img src= stimuli/temporalOrder/26.png width = '400' height = '251.57232704402514'><p>What came before this object?</p><img src= stimuli/temporalOrder/52.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/82.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/80.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","51","html-keyboard-response","324","1426011","0.0-3.0-1.80","","temporalOrder","3","26"
"null","","null","html-keyboard-response","325","1426513","0.0-3.0-2.80","","blank","",""
"3746.999999999767","<img src= stimuli/temporalOrder/26.png width = '400' height = '251.57232704402514'><p>In which room was the object?</p><img src= stimuli/contextMemory/21.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/22.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/17.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","51","html-keyboard-response","326","1430261","0.0-3.0-3.80","","contextMemory","2","26"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","327","1430764","0.0-3.0-0.81","","fixation","",""
"3539","<img src= stimuli/temporalOrder/20.png width = '400' height = '251.57232704402514'><p>What came after this object?</p><img src= stimuli/temporalOrder/3.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/10.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/16.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","51","html-keyboard-response","328","1434304","0.0-3.0-1.81","","temporalOrder","2","20"
"null","","null","html-keyboard-response","329","1434806","0.0-3.0-2.81","","blank","",""
"2289","<img src= stimuli/temporalOrder/20.png width = '400' height = '251.57232704402514'><p>In which room was the object?</p><img src= stimuli/contextMemory/5.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/29.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/16.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","50","html-keyboard-response","330","1437096","0.0-3.0-3.81","","contextMemory","2","20"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","331","1437598","0.0-3.0-0.82","","fixation","",""
"5422","<img src= stimuli/temporalOrder/56.png width = '400' height = '251.57232704402514'><p>What came after this object?</p><img src= stimuli/temporalOrder/84.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/50.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/39.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","50","html-keyboard-response","332","1443022","0.0-3.0-1.82","","temporalOrder","2","56"
"null","","null","html-keyboard-response","333","1443524","0.0-3.0-2.82","","blank","",""
"2493.999999999767","<img src= stimuli/temporalOrder/56.png width = '400' height = '251.57232704402514'><p>In which room was the object?</p><img src= stimuli/contextMemory/42.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/25.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/30.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","49","html-keyboard-response","334","1446019","0.0-3.0-3.82","","contextMemory","2","56"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","335","1446521","0.0-3.0-0.83","","fixation","",""
"3596","<img src= stimuli/temporalOrder/39.png width = '400' height = '251.57232704402514'><p>What came before this object?</p><img src= stimuli/temporalOrder/19.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/4.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/59.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","50","html-keyboard-response","336","1450118","0.0-3.0-1.83","","temporalOrder","2","39"
"null","","null","html-keyboard-response","337","1450621","0.0-3.0-2.83","","blank","",""
"3508","<img src= stimuli/temporalOrder/39.png width = '400' height = '251.57232704402514'><p>In which room was the object?</p><img src= stimuli/contextMemory/2.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/25.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/18.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","50","html-keyboard-response","338","1454130","0.0-3.0-3.83","","contextMemory","1","39"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","339","1454632","0.0-3.0-0.84","","fixation","",""
"7257","<img src= stimuli/temporalOrder/25.png width = '400' height = '251.57232704402514'><p>What came before this object?</p><img src= stimuli/temporalOrder/63.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/60.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/41.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","49","html-keyboard-response","340","1461891","0.0-3.0-1.84","","temporalOrder","3","25"
"null","","null","html-keyboard-response","341","1462393","0.0-3.0-2.84","","blank","",""
"3092.000000000233","<img src= stimuli/temporalOrder/25.png width = '400' height = '251.57232704402514'><p>In which room was the object?</p><img src= stimuli/contextMemory/32.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/38.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/22.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","50","html-keyboard-response","342","1465486","0.0-3.0-3.84","","contextMemory","1","25"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","343","1465988","0.0-3.0-0.85","","fixation","",""
"4238","<img src= stimuli/temporalOrder/71.png width = '400' height = '251.57232704402514'><p>What came before this object?</p><img src= stimuli/temporalOrder/18.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/44.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/79.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","51","html-keyboard-response","344","1470228","0.0-3.0-1.85","","temporalOrder","2","71"
"null","","null","html-keyboard-response","345","1470730","0.0-3.0-2.85","","blank","",""
"3536","<img src= stimuli/temporalOrder/71.png width = '400' height = '251.57232704402514'><p>In which room was the object?</p><img src= stimuli/contextMemory/4.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/14.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/40.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","50","html-keyboard-response","346","1474266","0.0-3.0-3.85","","contextMemory","1","71"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","347","1474769","0.0-3.0-0.86","","fixation","",""
"4201","<img src= stimuli/temporalOrder/8.png width = '400' height = '251.57232704402514'><p>What came after this object?</p><img src= stimuli/temporalOrder/12.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/74.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/61.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","51","html-keyboard-response","348","1478971","0.0-3.0-1.86","","temporalOrder","3","8"
"null","","null","html-keyboard-response","349","1479473","0.0-3.0-2.86","","blank","",""
"1452","<img src= stimuli/temporalOrder/8.png width = '400' height = '251.57232704402514'><p>In which room was the object?</p><img src= stimuli/contextMemory/32.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/10.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/20.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","50","html-keyboard-response","350","1480926","0.0-3.0-3.86","","contextMemory","2","8"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","351","1481428","0.0-3.0-0.87","","fixation","",""
"30786","<img src= stimuli/temporalOrder/6.png width = '400' height = '251.57232704402514'><p>What came after this object?</p><img src= stimuli/temporalOrder/38.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/5.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/47.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","49","html-keyboard-response","352","1512216","0.0-3.0-1.87","","temporalOrder","1","6"
"null","","null","html-keyboard-response","353","1512718","0.0-3.0-2.87","","blank","",""
"2096","<img src= stimuli/temporalOrder/6.png width = '400' height = '251.57232704402514'><p>In which room was the object?</p><img src= stimuli/contextMemory/30.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/36.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/43.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","50","html-keyboard-response","354","1514816","0.0-3.0-3.87","","contextMemory","3","6"
"","","","fullscreen","355","1515818","0.0-4.0","true","","",""
