"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","success","test_part","correct_response","probe"
"666","<img src= stimuli/temporalOrder/86.png width = '400' height = '251.57232704402514'><p>What came before this object?</p><img src= stimuli/temporalOrder/46.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/72.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/66.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","50","html-keyboard-response","296","909407","0.0-3.0-1.73","","temporalOrder","2","86"
"null","","null","html-keyboard-response","297","909908","0.0-3.0-2.73","","blank","",""
"233","<img src= stimuli/temporalOrder/86.png width = '400' height = '251.57232704402514'><p>In which room was the object?</p><img src= stimuli/contextMemory/31.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/15.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/29.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","50","html-keyboard-response","298","910142","0.0-3.0-3.73","","contextMemory","2","86"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","299","910643","0.0-3.0-0.74","","fixation","",""
"571","<img src= stimuli/temporalOrder/55.png width = '400' height = '251.57232704402514'><p>What came after this object?</p><img src= stimuli/temporalOrder/21.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/45.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/62.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","50","html-keyboard-response","300","911215","0.0-3.0-1.74","","temporalOrder","1","55"
"null","","null","html-keyboard-response","301","911716","0.0-3.0-2.74","","blank","",""
"201","<img src= stimuli/temporalOrder/55.png width = '400' height = '251.57232704402514'><p>In which room was the object?</p><img src= stimuli/contextMemory/37.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/3.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/40.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","50","html-keyboard-response","302","911919","0.0-3.0-3.74","","contextMemory","1","55"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","303","912420","0.0-3.0-0.75","","fixation","",""
"634","<img src= stimuli/temporalOrder/0.png width = '400' height = '251.57232704402514'><p>What came after this object?</p><img src= stimuli/temporalOrder/77.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/83.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/8.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","50","html-keyboard-response","304","913055","0.0-3.0-1.75","","temporalOrder","3","0"
"null","","null","html-keyboard-response","305","913558","0.0-3.0-2.75","","blank","",""
"184","<img src= stimuli/temporalOrder/0.png width = '400' height = '251.57232704402514'><p>In which room was the object?</p><img src= stimuli/contextMemory/43.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/37.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/9.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","50","html-keyboard-response","306","913743","0.0-3.0-3.75","","contextMemory","3","0"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","307","914245","0.0-3.0-0.76","","fixation","",""
"535","<img src= stimuli/temporalOrder/48.png width = '400' height = '251.57232704402514'><p>What came after this object?</p><img src= stimuli/temporalOrder/20.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/51.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/37.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","50","html-keyboard-response","308","914782","0.0-3.0-1.76","","temporalOrder","1","48"
"null","","null","html-keyboard-response","309","915284","0.0-3.0-2.76","","blank","",""
"215","<img src= stimuli/temporalOrder/48.png width = '400' height = '251.57232704402514'><p>In which room was the object?</p><img src= stimuli/contextMemory/28.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/6.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/12.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","50","html-keyboard-response","310","915503","0.0-3.0-3.76","","contextMemory","1","48"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","311","916003","0.0-3.0-0.77","","fixation","",""
"696","<img src= stimuli/temporalOrder/58.png width = '400' height = '251.57232704402514'><p>What came before this object?</p><img src= stimuli/temporalOrder/39.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/0.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/68.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","50","html-keyboard-response","312","916702","0.0-3.0-1.77","","temporalOrder","1","58"
"null","","null","html-keyboard-response","313","917204","0.0-3.0-2.77","","blank","",""
"106","<img src= stimuli/temporalOrder/58.png width = '400' height = '251.57232704402514'><p>In which room was the object?</p><img src= stimuli/contextMemory/9.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/2.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/13.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","50","html-keyboard-response","314","917310","0.0-3.0-3.77","","contextMemory","2","58"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","315","917811","0.0-3.0-0.78","","fixation","",""
"793","<img src= stimuli/temporalOrder/82.png width = '400' height = '251.57232704402514'><p>What came before this object?</p><img src= stimuli/temporalOrder/2.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/24.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/62.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","50","html-keyboard-response","316","918606","0.0-3.0-1.78","","temporalOrder","3","82"
"null","","null","html-keyboard-response","317","919107","0.0-3.0-2.78","","blank","",""
"121","<img src= stimuli/temporalOrder/82.png width = '400' height = '251.57232704402514'><p>In which room was the object?</p><img src= stimuli/contextMemory/13.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/33.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/31.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","50","html-keyboard-response","318","919231","0.0-3.0-3.78","","contextMemory","2","82"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","319","919731","0.0-3.0-0.79","","fixation","",""
"1303","<img src= stimuli/temporalOrder/65.png width = '400' height = '251.57232704402514'><p>What came after this object?</p><img src= stimuli/temporalOrder/3.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/17.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/15.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","50","html-keyboard-response","320","921036","0.0-3.0-1.79","","temporalOrder","2","65"
"null","","null","html-keyboard-response","321","921537","0.0-3.0-2.79","","blank","",""
"202","<img src= stimuli/temporalOrder/65.png width = '400' height = '251.57232704402514'><p>In which room was the object?</p><img src= stimuli/contextMemory/10.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/16.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/41.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","50","html-keyboard-response","322","921742","0.0-3.0-3.79","","contextMemory","2","65"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","323","922243","0.0-3.0-0.80","","fixation","",""
"1242","<img src= stimuli/temporalOrder/67.png width = '400' height = '251.57232704402514'><p>What came before this object?</p><img src= stimuli/temporalOrder/66.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/1.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/54.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","50","html-keyboard-response","324","923487","0.0-3.0-1.80","","temporalOrder","1","67"
"null","","null","html-keyboard-response","325","923989","0.0-3.0-2.80","","blank","",""
"39","<img src= stimuli/temporalOrder/67.png width = '400' height = '251.57232704402514'><p>In which room was the object?</p><img src= stimuli/contextMemory/28.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/34.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/8.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","50","html-keyboard-response","326","924030","0.0-3.0-3.80","","contextMemory","2","67"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","327","924531","0.0-3.0-0.81","","fixation","",""
"650","<img src= stimuli/temporalOrder/20.png width = '400' height = '251.57232704402514'><p>What came after this object?</p><img src= stimuli/temporalOrder/3.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/10.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/16.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","50","html-keyboard-response","328","925183","0.0-3.0-1.81","","temporalOrder","2","20"
"null","","null","html-keyboard-response","329","925684","0.0-3.0-2.81","","blank","",""
"184","<img src= stimuli/temporalOrder/20.png width = '400' height = '251.57232704402514'><p>In which room was the object?</p><img src= stimuli/contextMemory/5.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/29.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/16.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","50","html-keyboard-response","330","925871","0.0-3.0-3.81","","contextMemory","2","20"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","331","926371","0.0-3.0-0.82","","fixation","",""
"5672","<img src= stimuli/temporalOrder/39.png width = '400' height = '251.57232704402514'><p>What came before this object?</p><img src= stimuli/temporalOrder/19.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/4.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/59.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","50","html-keyboard-response","332","932046","0.0-3.0-1.82","","temporalOrder","2","39"
"null","","null","html-keyboard-response","333","932547","0.0-3.0-2.82","","blank","",""
"1992","<img src= stimuli/temporalOrder/39.png width = '400' height = '251.57232704402514'><p>In which room was the object?</p><img src= stimuli/contextMemory/2.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/25.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/18.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","49","html-keyboard-response","334","934542","0.0-3.0-3.82","","contextMemory","1","39"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","335","935044","0.0-3.0-0.83","","fixation","",""
"3001","<img src= stimuli/temporalOrder/30.png width = '400' height = '251.57232704402514'><p>What came after this object?</p><img src= stimuli/temporalOrder/43.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/72.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/87.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","50","html-keyboard-response","336","938047","0.0-3.0-1.83","","temporalOrder","2","30"
"null","","null","html-keyboard-response","337","938549","0.0-3.0-2.83","","blank","",""
"182","<img src= stimuli/temporalOrder/30.png width = '400' height = '251.57232704402514'><p>In which room was the object?</p><img src= stimuli/contextMemory/12.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/14.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/16.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","50","html-keyboard-response","338","938734","0.0-3.0-3.83","","contextMemory","2","30"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","339","939235","0.0-3.0-0.84","","fixation","",""
"2219","<img src= stimuli/temporalOrder/31.png width = '400' height = '251.57232704402514'><p>What came after this object?</p><img src= stimuli/temporalOrder/1.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/26.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/11.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","49","html-keyboard-response","340","941455","0.0-3.0-1.84","","temporalOrder","1","31"
"null","","null","html-keyboard-response","341","941956","0.0-3.0-2.84","","blank","",""
"248","<img src= stimuli/temporalOrder/31.png width = '400' height = '251.57232704402514'><p>In which room was the object?</p><img src= stimuli/contextMemory/6.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/21.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/26.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","49","html-keyboard-response","342","942205","0.0-3.0-3.84","","contextMemory","3","31"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","343","942706","0.0-3.0-0.85","","fixation","",""
"2283","<img src= stimuli/temporalOrder/66.png width = '400' height = '251.57232704402514'><p>What came before this object?</p><img src= stimuli/temporalOrder/0.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/68.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/82.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","50","html-keyboard-response","344","944989","0.0-3.0-1.85","","temporalOrder","3","66"
"null","","null","html-keyboard-response","345","945491","0.0-3.0-2.85","","blank","",""
"8","<img src= stimuli/temporalOrder/66.png width = '400' height = '251.57232704402514'><p>In which room was the object?</p><img src= stimuli/contextMemory/41.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/33.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/26.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","50","html-keyboard-response","346","945501","0.0-3.0-3.85","","contextMemory","2","66"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","347","946002","0.0-3.0-0.86","","fixation","",""
"1384","<img src= stimuli/temporalOrder/24.png width = '400' height = '251.57232704402514'><p>What came after this object?</p><img src= stimuli/temporalOrder/13.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/56.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/22.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","50","html-keyboard-response","348","947390","0.0-3.0-1.86","","temporalOrder","2","24"
"null","","null","html-keyboard-response","349","947892","0.0-3.0-2.86","","blank","",""
"135","<img src= stimuli/temporalOrder/24.png width = '400' height = '251.57232704402514'><p>In which room was the object?</p><img src= stimuli/contextMemory/12.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/43.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/24.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","50","html-keyboard-response","350","948030","0.0-3.0-3.86","","contextMemory","3","24"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","351","948530","0.0-3.0-0.87","","fixation","",""
"890","<img src= stimuli/temporalOrder/51.png width = '400' height = '251.57232704402514'><p>What came before this object?</p><img src= stimuli/temporalOrder/30.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/76.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/temporalOrder/82.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","50","html-keyboard-response","352","949421","0.0-3.0-1.87","","temporalOrder","2","51"
"null","","null","html-keyboard-response","353","949922","0.0-3.0-2.87","","blank","",""
"73","<img src= stimuli/temporalOrder/51.png width = '400' height = '251.57232704402514'><p>In which room was the object?</p><img src= stimuli/contextMemory/20.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/3.png width = '400' height = '251.57232704402514' hspace='5'><img src= stimuli/contextMemory/30.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","50","html-keyboard-response","354","949998","0.0-3.0-3.87","","contextMemory","1","51"
"","","","fullscreen","355","951000","0.0-4.0","true","","",""
